"wildfire","datetime","city","state","population","latitude","longitude","computed_daynight_sza","brightness"
0,2020-02-06 01:10:57.551894,"Nikolai","Alaska",89,62.2123321343851,-154.064408939586,"N",0
0,2020-01-25 01:07:01.636044,"Rhododendron","Oregon",205,45.2283321789906,-121.94926105556,"N",0
0,2020-09-19 01:11:42.473171,"Golden Valley","North Dakota",241,47.4353242878052,-102.056179381683,"D",0
0,2020-02-09 14:08:54.645045,"Aquadale","North Carolina",357,35.1442000623486,-80.223957813964,"D",0
0,2020-04-12 12:27:30.898347,"Smith River","California",1270,41.9762048449325,-123.994252381171,"N",0
0,2020-02-17 00:44:37.361317,"Bairoil","Wyoming",158,42.0417317710797,-107.558598867341,"D",0
0,2020-03-10 00:40:33.997317,"Tonsina","Alaska",41,61.3899812247181,-144.877011918462,"D",0
0,2020-09-02 00:25:15.961179,NA,NA,NA,68.7157417013835,-164.030230680465,"N",0
0,2020-05-09 12:23:37.453989,"Chicora","Pennsylvania",969,40.9178895578113,-79.6808577470795,"D",0
0,2020-04-07 02:10:16.582353,"Yakutat","Alaska",506,59.0391150711599,-138.833360853662,"D",0
0,2020-01-25 10:55:21.129761,"Mentor","Minnesota",143,47.6443269376397,-96.1813414349653,"N",0
0,2020-02-10 10:11:38.923826,"Indio Hills","California",841,33.8907683530994,-116.22048300274,"N",0
0,2020-01-28 12:59:49.190731,"Southern Shores","North Carolina",3119,36.0809994955793,-75.9113679954923,"D",0
0,2020-11-15 11:52:01.876441,"Keddie","California",61,39.9812410781047,-120.968120645459,"N",0
0,2020-04-13 12:27:38.349071,"Sula","Montana",32,45.8358289391538,-113.84212721168,"N",0
0,2020-01-31 06:25:42.063607,"Flatwoods","West Virginia",404,38.7264313648313,-80.5547947589862,"N",0
0,2020-04-07 01:26:55.932977,"Newellton","Louisiana",909,32.1005756146022,-91.0932559824102,"N",0
0,2020-05-04 23:55:32.081701,"Eureka","Nevada",364,39.5206962305702,-116.024255423501,"N",0
0,2020-05-15 13:13:20.637989,"Dubois","Wyoming",818,43.9858969670807,-109.952425647103,"N",0
0,2020-11-23 02:03:43.185515,"Supai","Arizona",0,36.0420284963893,-112.834331733907,"N",0
0,2020-02-25 10:31:21.705637,"Jackpot","Nevada",1429,42.0542230712573,-114.379399859804,"D",0
0,2020-12-20 09:23:28.641058,"Holyrood","Kansas",381,38.6254149190111,-98.3659944092427,"N",0
0,2020-02-06 00:22:49.119531,"Chicken","Alaska",0,63.8188864072667,-142.170086038075,"N",0
0,2020-01-24 03:59:37.360095,"Wiseman","Alaska",22,67.4442523493049,-149.425232353573,"D",0
0,2020-11-13 07:40:43.357027,NA,NA,NA,64.7897504283446,-144.0450076854,"N",0
0,2020-02-10 07:40:17.054001,"Brevig Mission","Alaska",691,65.4144725562906,-167.050861706974,"D",0
0,2020-04-06 11:02:18.953138,"Vernon","Arizona",230,34.1051814114873,-109.633190503605,"D",0
0,2020-04-12 01:02:51.427583,"Manderson-White Horse Creek","South Dakota",723,43.2426973708221,-102.435059765341,"D",0
0,2020-11-09 01:34:28.359424,"Peterstown","West Virginia",657,37.4985667634231,-80.8774983786555,"D",0
0,2020-01-16 01:06:33.972831,"Venetie","Alaska",102,67.5193094702128,-146.822785412404,"D",0
0,2020-01-28 07:00:21.293182,"Canaseraga","New York",391,42.3893290352569,-77.88851595551,"D",0
0,2020-11-29 03:03:07.696594,"Oden","Arkansas",312,34.5960172186604,-93.8171007610922,"D",0
0,2020-12-18 11:50:31.715322,"De Beque","Colorado",466,39.3107773208426,-108.322049081723,"D",0
0,2020-01-09 11:52:39.183137,"Lance Creek","Wyoming",47,43.2599595367009,-104.722180606509,"D",0
0,2020-01-31 05:17:50.287143,"Vale","South Dakota",90,44.4884033659292,-103.333381108542,"N",0
0,2020-05-25 00:34:27.313913,"Point of Rocks","Wyoming",9,41.6382890571553,-108.755013101348,"D",0
0,2020-02-05 10:10:38.508066,"Amherst","Texas",913,34.0125202954802,-102.342532108759,"N",0
0,2020-08-22 00:48:03.932681,"Wallace","Idaho",1127,47.4963405854462,-115.886734227662,"D",0
0,2020-11-18 10:52:47.480383,"Carpenter","Wyoming",0,40.9648495102441,-104.342226762535,"D",0
0,2020-11-25 01:21:07.177541,"San Miguel","New Mexico",707,32.0663746905266,-107.019212735916,"N",0
0,2020-07-13 13:24:18.858339,"Irvine","California",308160,33.6447342997744,-117.772184313823,"D",0
0,2020-03-31 11:47:20.345826,"Miami","Texas",469,35.8549294807507,-100.771781233685,"D",0
0,2020-01-09 08:12:53.184899,"Napoleon","North Dakota",768,46.5238752219426,-99.8209508354556,"D",0
0,2020-12-20 08:42:33.873442,"Sackets Harbor","New York",1348,43.9484758327573,-76.0751840144883,"N",0
0,2020-03-05 12:22:51.979475,"Halls Crossing","Utah",0,37.6372266063446,-110.929294548171,"D",0
0,2020-04-01 09:12:53.10999,"Kermit","Texas",5681,31.8892800745904,-103.290204094931,"D",0
0,2020-11-27 05:08:43.969682,"Everest","Kansas",387,39.67103660866,-95.4119933637693,"D",0
0,2020-05-10 08:59:48.848588,"Century","West Virginia",107,39.066743499458,-80.2507401631507,"D",0
0,2020-03-16 11:36:30.057824,"Potomac","Montana",7,46.866972278182,-113.577827135714,"N",0
0,2020-01-06 02:55:53.638585,"Red Devil","Alaska",3,61.9175504964364,-157.252912055213,"D",0
0,2020-03-21 11:02:16.442554,"Paducah","Texas",953,34.0461626316451,-100.456632571193,"N",0
0,2020-02-01 08:29:08.53096,"Sherman","South Dakota",55,43.7625054141152,-96.403929320834,"D",0
0,2020-02-12 08:12:01.193037,"Ekwok","Alaska",35,59.1947613248085,-157.351229592882,"D",0
0,2020-01-07 11:53:12.548414,"Ellisville","Mississippi",4593,31.5655394254333,-89.1885696445681,"D",0
0,2020-12-19 13:10:03.36399,"Nibbe","Montana",176,45.894391086672,-108.014685776694,"N",0
0,2020-02-23 12:13:11.667585,"Bull Lake","Montana",185,48.2968606295185,-116.013786146772,"N",0
0,2020-02-18 03:05:17.604787,"Brownsville","Ohio",333,39.9939617763465,-82.2681926016872,"D",0
0,2020-05-10 13:38:19.870196,"Rushford","Minnesota",1790,43.7839988396093,-91.7530201127952,"N",0
0,2020-05-28 02:40:30.341135,"Iron Junction","Minnesota",95,47.391843466813,-92.6357931465206,"D",0
0,2020-03-20 11:36:58.058074,"Modoc","Indiana",172,40.0979777341731,-85.0721794107253,"N",0
0,2020-03-29 07:50:33.695628,"Okawville","Illinois",1312,38.4350836339874,-89.562854250317,"N",0
0,2020-04-05 23:20:01.469887,"Lodge Pole","Montana",257,48.2363551702886,-108.484988432512,"N",0
0,2020-03-22 10:21:00.268636,"Big River","California",1025,34.2201596387066,-114.973970838055,"N",0
0,2020-12-19 01:30:26.779631,"Tetlin","Alaska",208,62.9685875515946,-142.626071683573,"D",0
0,2020-11-27 07:04:53.728846,"Crowheart","Wyoming",135,43.2374720403931,-109.36361409024,"D",0
0,2020-01-27 01:07:41.91431,"Echo","Oregon",463,45.6152535716194,-119.461646275956,"D",0
0,2020-04-04 23:42:12.589344,"Science Hill","Kentucky",790,37.2182313073283,-84.5358189427175,"D",0
0,2020-01-28 11:59:25.639966,"Marmaduke","Arkansas",1369,36.1648639141126,-90.2837574884799,"N",0
0,2020-05-28 11:58:31.17999,NA,NA,NA,65.9044378596514,-142.215962420461,"D",0
0,2020-02-11 05:58:30.596993,NA,NA,NA,60.4816294254314,-159.289760414781,"N",0
0,2020-12-13 12:08:40.341915,"Acme","Washington",284,48.6666037096669,-122.057853884632,"D",0
0,2020-02-18 06:15:01.900378,"Brady","Texas",5215,30.9362224991949,-99.4941996880489,"N",0
0,2020-10-06 01:08:06.69189,"Dancyville","Tennessee",44,35.3876207110934,-89.2544437711067,"N",0
0,2020-11-18 00:10:45.969432,"Flat","Alaska",0,62.3844497868689,-158.509048044729,"N",0
0,2020-01-03 11:57:26.72456,"Elmira","California",248,38.2990883028693,-121.79300841409,"D",0
0,2020-03-29 11:48:58.871182,"Winnsboro","Texas",3386,32.8755671247625,-95.1666702659427,"N",0
0,2020-12-09 08:18:29.46946,"Byrnedale","Pennsylvania",476,41.35554671534,-78.4929417202349,"N",0
0,2020-03-19 06:43:10.214165,"Madison","Mississippi",27775,32.4815977187819,-90.0605145726454,"D",0
0,2020-12-16 07:26:51.897012,"Naknek","Alaska",458,58.8317211728714,-156.984210015815,"D",0
0,2020-01-30 08:31:22.04969,"Penn Yan","New York",4800,42.6700096978811,-77.0867859051238,"N",0
0,2020-04-15 06:29:32.816017,"Wiseman","Alaska",22,67.8004016360608,-149.659036340148,"D",0
0,2020-03-19 12:11:55.764954,"Manokotak","Alaska",693,58.7080010885035,-159.224283191786,"D",0
0,2020-08-03 14:11:42.257038,"Hamill","South Dakota",0,43.4246094361766,-99.578323298942,"D",0
0,2020-07-22 13:44:23.986825,"Pierrepont Manor","New York",355,43.751468784336,-76.069809097984,"D",0
0,2020-02-18 13:54:15.879774,"Rankin","Texas",1189,31.0794976300428,-101.870260140666,"N",0
0,2020-02-23 01:25:51.986212,"New Lebanon","Indiana",206,39.0294944321408,-87.4351863935751,"D",0
0,2020-03-19 08:24:02.765767,"Lebanon","Indiana",17575,39.9914457671296,-86.4320553256608,"D",0
0,2020-11-12 11:26:17.319804,"Katherine","Arizona",191,35.275383820887,-114.579803493042,"N",0
0,2020-01-06 01:15:30.525271,"Arco","Idaho",842,43.5218179821821,-113.534932508895,"N",0
0,2020-06-24 00:51:35.74947,"Radium Springs","New Mexico",1661,32.5060970694053,-106.795789478162,"D",0
0,2020-06-27 01:29:14.234239,"Ellisville","Illinois",86,40.6686637136524,-90.3127377197175,"N",0
0,2020-12-20 09:34:52.483422,"Murdo","South Dakota",633,44.1772660223375,-100.746015623388,"N",0
0,2020-04-01 01:00:26.524224,"Tecolote","New Mexico",35,35.4076239180346,-105.167459130916,"D",0
0,2020-04-09 12:12:24.728004,"Underwood-Petersville","Alabama",3049,34.8180061765763,-87.8138264433758,"N",0
0,2020-12-06 01:20:15.894324,"Allakaket","Alaska",173,66.0237768135634,-151.799799914845,"N",0
0,2020-05-10 12:50:29.368626,"Hughes","Alaska",32,65.7184956483651,-154.495730014798,"N",0
0,2020-12-09 10:36:51.184204,"Northwest Harborcreek","Pennsylvania",8908,42.2331882381562,-80.1091484483597,"D",0
0,2020-01-28 12:13:52.689867,"Newman Grove","Nebraska",934,41.8517421410597,-97.7407659637729,"D",0
0,2020-11-29 11:27:47.745272,"Deerfield","Virginia",415,38.2612492578668,-79.3224395203533,"N",0
0,2020-05-10 08:13:02.116485,"Redrock","New Mexico",0,32.6483517655347,-108.792017266616,"N",0
0,2020-12-16 02:48:01.0316,"Rison","Arkansas",966,33.8824384864207,-92.1475587097941,"D",0
0,2020-03-20 11:06:53.375546,"Iliff","Colorado",276,40.8584154905552,-103.039817096579,"D",0
0,2020-04-23 12:09:29.091131,"Horace","Kansas",77,38.3122572916707,-101.919549180849,"N",0
0,2020-12-01 02:30:50.996313,"Pembrook Colony","South Dakota",0,45.3955660291948,-98.9101040638214,"N",0
0,2020-04-12 00:44:39.002982,"Okreek","South Dakota",157,43.203865282353,-100.413197797262,"D",0
0,2020-01-12 01:10:21.116668,"Anaktuvuk Pass","Alaska",277,68.6022435394722,-151.298954943138,"D",0
0,2020-05-10 12:18:14.895699,"Egegik","Alaska",50,57.8828664484654,-157.397964045486,"D",0
0,2020-01-03 11:03:50.33599,"Ione","Washington",382,48.7348348886063,-117.334999258448,"D",0
0,2020-12-16 12:04:29.803149,"Huslia","Alaska",136,65.5565389369237,-155.938861732092,"N",0
0,2020-03-10 08:55:51.356052,"White Hall","Arkansas",5520,34.3091710735675,-92.1006187030363,"D",0
0,2020-05-10 10:04:50.565783,"Story","Wyoming",1174,44.6612543009006,-106.74345634742,"D",0
0,2020-03-30 11:09:19.554452,"Chisana","Alaska",0,61.7233615776746,-141.288387172463,"D",0
0,2020-03-17 02:53:13.889986,"Chetek","Wisconsin",2017,45.3723647131025,-91.5132478801658,"D",0
0,2020-03-03 10:34:57.533459,"Van Horn","Texas",1965,31.383990327993,-104.779684539604,"N",0
0,2020-02-01 08:40:44.9109,"Laramie","Wyoming",31848,41.5742918930347,-105.511092078267,"N",0
0,2020-05-16 12:28:20.553558,"Saltese","Montana",17,47.2481844862102,-115.727348459591,"N",0
0,2020-10-13 12:32:54.796732,"Demopolis","Alabama",7010,32.4169699446257,-87.8866633446615,"D",0
0,2020-03-19 08:08:36.831933,"Enumclaw","Washington",12663,47.1837719402779,-121.92249173961,"D",0
0,2020-02-01 11:36:49.797908,"Tanana","Alaska",309,64.6086980887125,-152.607040705633,"D",0
0,2020-02-05 09:41:45.379486,"Koyuk","Alaska",306,65.0370863238476,-161.625008434351,"N",0
0,2020-11-26 12:45:35.33681,"Blooming Glen","Pennsylvania",704,40.3614864968585,-75.2310609704476,"D",0
0,2020-02-01 07:06:23.091677,"Fowlkes","Tennessee",898,35.9640841435496,-89.3222225318747,"D",0
0,2020-08-07 13:02:38.996924,"Alberta","Minnesota",86,45.4498857325215,-96.0989657665816,"N",0
0,2020-11-27 03:30:34.656732,"Bruneau","Idaho",36,42.7613829601903,-115.751172581375,"N",0
0,2020-03-15 00:20:58.777571,"Juneau","Alaska",31969,58.0622129466516,-133.403327719577,"D",0
0,2020-10-26 01:29:36.09602,"Fairplay","Colorado",851,39.2977174823292,-105.819680531936,"N",0
0,2020-04-29 01:16:52.643423,"Rockwood","Pennsylvania",792,39.9277104305803,-79.1653524832716,"D",0
0,2020-08-12 13:52:45.625319,"Glenrock","Wyoming",2806,42.7919100374206,-105.640912754714,"D",0
0,2020-03-10 10:16:53.066024,"Halltown","Missouri",51,37.2392461054724,-93.6978888706995,"D",0
0,2020-04-22 23:26:32.775106,"Culpeper","Virginia",20437,38.5276312721038,-78.1292831073408,"D",0
0,2020-01-30 08:33:12.415676,"Crowheart","Wyoming",135,43.4879707001975,-109.113307878429,"N",0
0,2020-02-03 10:41:13.826153,"Veneta","Oregon",5191,43.9381090251847,-123.232984428483,"N",0
0,2020-12-07 12:06:09.906959,NA,NA,NA,67.2896909486125,-153.508540498881,"D",0
0,2020-10-05 00:06:45.724041,"Hudson","Wyoming",379,42.6872901514655,-108.308927419328,"N",0
0,2020-02-25 11:11:42.436383,"Herndon","Virginia",24529,38.9645387063171,-77.3730242618886,"N",0
0,2020-07-17 00:53:31.381289,"Petersville","Alaska",42,62.6913989653204,-150.744932853201,"D",0
0,2020-03-11 00:09:27.176079,"Takotna","Alaska",67,63.4657906776701,-156.06361455411,"N",0
0,2020-04-29 13:19:02.226476,"Alpine","Arizona",103,33.6849581225263,-109.399951412647,"N",0
0,2020-01-31 08:23:08.88766,"Twin Lakes","Oklahoma",75,35.8429631933323,-97.715711592325,"D",0
0,2020-11-10 12:57:43.412265,"Marion Center","Pennsylvania",476,40.7312396305766,-79.1151495544964,"N",0
0,2020-01-09 12:28:06.840686,"Encino","New Mexico",37,34.6124620829463,-105.560254617954,"D",0
0,2020-12-08 00:50:49.400466,"Halibut Cove","Alaska",214,59.3817982695036,-150.958164852198,"N",0
0,2020-04-23 00:45:09.01535,"Lemmon","South Dakota",1214,45.9317536481259,-102.122362181147,"D",0
0,2020-01-02 11:37:25.283097,"Coloma","Michigan",1051,42.1549938814184,-86.3183291586896,"D",0
0,2020-01-06 01:55:58.334156,"Camrose Colony","Montana",92,48.1808154472866,-111.589136145771,"D",0
0,2020-09-13 00:35:21.267286,"Jal","New Mexico",2069,32.1819041293676,-103.358970770146,"N",0
0,2020-10-04 12:43:28.961548,"Eagle","Alaska",94,65.3051209890433,-142.45667350985,"N",0
0,2020-11-28 10:50:35.860745,"Whittier","Alaska",471,60.9496738334438,-148.422690173169,"N",0
0,2020-02-04 02:13:54.641779,"Hagaman","New York",1131,42.9539108779319,-74.02357971253,"D",0
0,2020-01-11 03:49:41.536067,"Nageezi","New Mexico",279,36.3541885985119,-107.941364522265,"D",0
0,2020-01-29 11:51:10.020453,"Lubbock","Texas",283024,33.6155134684096,-101.921295048779,"D",0
0,2020-02-11 03:18:44.325182,"WaKeeney","Kansas",1838,39.0839212702616,-99.7886684360501,"N",0
0,2020-12-13 00:11:47.200217,"Pentwater","Michigan",885,43.8003005367661,-87.0610850585623,"D",0
0,2020-12-06 05:29:17.359218,NA,NA,NA,68.9577878886247,-157.90942397817,"N",0
0,2020-01-21 23:18:43.287415,"Chicken","Alaska",0,64.1727490946549,-142.923015062444,"N",0
0,2020-07-18 23:39:00.803053,"Marathon","Texas",271,29.7356956166176,-102.913667326386,"D",0
0,2020-07-01 11:53:20.968509,"Moose Lake","Minnesota",3297,46.4605534010945,-92.7073199634678,"D",0
0,2020-03-12 01:28:19.858196,"Casey","Illinois",2258,39.3441028300343,-88.0506814276373,"N",0
0,2020-05-30 00:18:45.650667,"Rolling Hills","Wyoming",548,43.074057051528,-105.592932602936,"D",0
0,2020-02-29 08:34:01.603272,"Elmendorf","Texas",2326,29.3105725923744,-98.3371386527358,"N",0
0,2020-05-11 09:42:05.983359,"Boron","California",2627,34.873710940566,-117.68061823674,"D",0
0,2020-01-31 11:31:18.496593,"Golconda","Nevada",228,41.0228484965331,-117.281725269588,"D",0
0,2020-03-23 13:21:12.755394,"New Underwood","South Dakota",538,44.4029938385592,-102.896664468664,"D",0
0,2020-02-19 09:47:09.869757,"Quemado","New Mexico",309,34.54111741087,-108.413349856782,"N",0
0,2020-01-06 03:39:51.724104,"North Rock Springs","Wyoming",2338,41.7644505539027,-109.488542543663,"D",0
0,2020-01-23 11:52:24.342149,"Ogden","Arkansas",150,33.5429174400767,-93.9747874002742,"D",0
0,2020-01-14 01:17:07.177242,"Egegik","Alaska",50,58.0919342886392,-156.109209208689,"D",0
0,2020-02-10 06:47:06.020178,"Milford Colony","Montana",0,47.143257236593,-112.398802021604,"D",0
0,2020-01-24 02:07:51.022466,"Mayo","Florida",1172,29.9881052642088,-83.3832613299451,"N",0
0,2020-01-10 11:52:39.747023,"Hillsboro","Texas",8375,31.9725274075428,-97.1663916939889,"D",0
0,2020-05-11 11:56:14.341945,"Nondalton","Alaska",73,59.9196016152319,-155.472445055337,"D",0
0,2020-12-15 03:04:48.28575,"Palm Coast","Florida",94362,29.5171653890232,-81.2636825001962,"D",0
0,2020-03-15 00:41:01.406289,"Viburnum","Missouri",809,37.6207632313857,-91.0473336175939,"N",0
0,2020-04-15 08:23:13.632604,"Fort McDermitt","Nevada",326,42.1908174685803,-116.900812994593,"D",0
0,2020-04-24 12:12:01.731988,"Ekwok","Alaska",35,59.5434772457926,-157.998180733799,"N",0
0,2020-02-23 01:45:33.917629,"Beaver","Alaska",82,66.7969576362324,-148.488809856623,"D",0
0,2020-10-26 02:58:18.370609,"Minong","Wisconsin",662,46.0580968127444,-91.8258411496544,"D",0
0,2020-12-16 07:24:14.912433,"Mechanicsville","Maryland",1521,38.3831827190487,-76.7339220825823,"D",0
0,2020-11-27 01:47:15.539101,"Boulder","Wyoming",0,42.8534506171857,-109.419345600795,"N",0
0,2020-02-09 12:34:19.846783,"Challis","Idaho",794,44.7455867225967,-114.840748730944,"D",0
0,2020-02-06 00:45:23.067373,"High Forest","Minnesota",132,43.8386516782476,-92.5771345516531,"D",0
0,2020-01-17 06:10:45.502284,"Lake Minchumina","Alaska",14,64.4185308907119,-153.227879732771,"N",0
0,2020-01-28 08:47:47.682125,"Pilot Station","Alaska",558,61.4937661446773,-163.195328919738,"N",0
0,2020-12-06 05:51:36.157488,"McDowell","Virginia",37,38.2736056017683,-79.5343772506251,"N",0
0,2020-05-28 02:32:21.154939,"Fleming","Colorado",598,40.5188391764806,-102.902628687595,"N",0
0,2020-03-03 10:34:48.821904,"Mize","Mississippi",251,31.8719061113271,-89.5282310181743,"D",0
0,2020-12-14 00:36:52.045132,"Hope","Alaska",28,60.8640745403654,-150.091859410445,"D",0
0,2020-12-14 09:23:06.009914,"Nikolai","Alaska",89,62.7828092789854,-153.660990486138,"D",0
0,2020-03-10 01:09:37.713674,"Roswell","New Mexico",47823,33.3856572646306,-104.540682463863,"D",0
0,2020-10-23 00:16:58.847517,"Belgreen","Alabama",33,34.5248151655001,-87.8920482191443,"D",0
0,2020-03-31 05:00:03.992158,"Segundo","Colorado",149,36.9013674221476,-104.790712170924,"N",0
0,2020-01-18 10:03:28.54798,"Carter","Wyoming",0,41.5779339278735,-110.494305129421,"D",0
0,2020-01-27 02:10:25.622519,"Hilger","Montana",0,47.3911292924685,-109.313081767157,"N",0
0,2020-12-12 01:46:05.372663,"Norway","Indiana",307,40.7844657867751,-86.7487801311267,"D",0
0,2020-03-29 07:38:19.666171,"Zia Pueblo","New Mexico",793,35.5308593918687,-106.865336878414,"N",0
0,2020-03-17 00:00:44.628684,"Dupree","South Dakota",483,45.2213071875043,-101.753716817654,"D",0
0,2020-12-31 08:50:57.716419,"Martin","South Dakota",1054,43.3164174655921,-101.581812796752,"D",0
0,2020-04-19 09:08:01.798928,"Wewahitchka","Florida",1904,30.2898024881888,-85.3562632075268,"D",0
0,2020-04-01 09:10:55.239118,"Grantsville","Utah",13637,40.5913217120259,-112.516772093506,"D",0
0,2020-11-04 13:36:11.62245,"Oak Hill","Florida",2147,28.9103522760808,-80.8321063982266,"N",0
0,2020-02-11 04:10:36.579764,"Fults","Illinois",20,38.1580566910135,-90.1819060399818,"D",0
0,2020-12-17 09:05:11.346258,"Norway","Michigan",2835,45.8165922035622,-87.870106374951,"N",0
0,2020-12-18 09:12:07.151129,"McCarthy","Alaska",2,60.9194014793498,-143.324183012759,"D",0
0,2020-12-15 09:48:26.872613,"Munising","Michigan",1907,46.5297293228789,-86.5283891754436,"D",0
0,2020-05-21 13:15:08.523178,"Rangely","Colorado",2572,40.1171119934121,-108.701132920549,"D",0
0,2020-12-26 04:13:33.884205,"Mount Wilson","Nevada",0,38.1862818920265,-114.60781855698,"N",0
0,2020-01-09 08:38:41.98021,"Lodge Pole","Montana",257,48.1236092654271,-108.457787018398,"N",0
0,2020-12-18 01:29:01.763692,"Patricksburg","Indiana",290,39.3522344999823,-86.9787598390547,"N",0
0,2020-04-06 11:35:44.200093,"Naubinway","Michigan",93,45.9308957254577,-85.3293267049284,"D",0
0,2020-01-31 12:55:09.699288,"Timberlake","New Mexico",341,35.2276591904699,-108.523694411419,"N",0
0,2020-05-05 12:53:37.210116,"Bangor","Maine",31663,44.9232980054335,-68.9267161799231,"D",0
0,2020-01-05 23:35:33.318533,NA,NA,NA,70.7634657336294,-154.897682790495,"D",0
0,2020-02-07 02:59:23.094347,"Grand Marais","Michigan",255,47.4079757949856,-86.5252734753038,"N",0
0,2020-05-05 10:45:41.631041,"Saltese","Montana",17,47.2916494247343,-115.704850433012,"N",0
0,2020-05-20 07:14:36.851465,"Bootjack","California",435,37.3682626945654,-119.958125186648,"D",0
0,2020-01-06 01:12:22.365981,"Cow Creek","South Dakota",64,44.7842582613774,-100.580834214222,"N",0
0,2020-05-18 09:34:30.609401,"Au Gres","Michigan",982,44.0162950205574,-83.5025044854615,"D",0
0,2020-12-07 13:03:46.856589,"Wheatland","Montana",1185,45.9833206986352,-111.633331143019,"D",0
0,2020-01-06 00:42:42.957263,"Healy Lake","Alaska",31,64.3409032757276,-144.885716143507,"D",0
0,2020-03-10 02:24:20.522501,"Argonne","Wisconsin",98,45.6820102433861,-88.9184166935385,"D",0
0,2020-01-31 01:33:04.902774,"Utqiagvik","Alaska",4850,71.2563502320527,-156.813630186387,"N",0
0,2020-04-24 00:31:46.659331,"Long Creek","North Dakota",23,48.132925613154,-103.225749834562,"D",0
0,2020-02-22 06:34:39.252005,"Columbia","Kentucky",4842,37.1389989330577,-85.2412198538353,"D",0
0,2020-12-03 02:13:39.223538,"Bryson City","North Carolina",1676,35.4414022075319,-83.5070798348712,"D",0
0,2020-04-05 23:41:29.404154,"Chevak","Alaska",464,61.4567940745555,-165.693575452203,"D",0
0,2020-01-28 08:24:46.790267,"Meadview","Arizona",1624,35.7819223030645,-114.111234208869,"D",0
0,2020-01-28 09:20:33.57257,"Maybell","Colorado",38,40.4784887091833,-108.102957666636,"D",0
0,2020-05-25 00:11:06.681259,"Lima","Illinois",231,40.1857763021093,-91.4425563374762,"N",0
0,2020-04-03 08:01:04.217924,"Creston","Washington",196,47.9681613997543,-118.41386294921,"N",0
0,2020-03-25 12:32:25.829414,"Crawford","Nebraska",957,42.5929973399082,-103.196020753581,"D",0
0,2020-01-27 11:54:23.136816,"Squaw Lake","Minnesota",133,47.5599848829064,-94.2944442690417,"D",0
0,2020-11-27 01:15:48.736922,"Petersville","Alaska",42,62.6776925464596,-151.427215536292,"N",0
0,2020-02-08 12:36:22.090808,"Jennings","Michigan",263,44.3344101481195,-85.3590310618109,"N",0
0,2020-03-15 23:41:24.986499,"Smithville Flats","New York",330,42.3901573457834,-75.7357550913402,"N",0
0,2020-08-05 13:51:12.325814,"Mountain Home","Idaho",16265,43.1333577105935,-115.78778213734,"N",0
0,2020-01-31 03:01:14.96521,"Peach Springs","Arizona",1196,35.9052287059323,-113.134914070515,"N",0
0,2020-04-26 13:00:07.14972,"Wingdale","New York",1309,41.678490209934,-73.6354093647942,"D",0
0,2020-01-09 13:07:48.958053,"Powers Lake","North Dakota",292,48.4966990944325,-102.765857952349,"D",0
0,2020-04-03 12:02:17.090915,"Elk Creek","California",52,39.6676060713867,-122.45832404425,"D",0
0,2020-05-19 12:05:24.988078,"Haxtun","Colorado",957,40.645356803577,-102.648622623055,"N",0
0,2020-01-27 09:50:05.817515,"Dell City","Texas",74,31.9321454249338,-105.14194408093,"D",0
0,2020-05-24 12:41:10.467474,"Cedar Creek","Arizona",457,33.8869178096587,-110.246845776738,"D",0
0,2020-05-01 12:39:33.207912,"Perryville","Alaska",95,56.004562878631,-158.711786921545,"N",0
0,2020-03-14 10:59:27.711577,"Newport East","Rhode Island",11262,41.495953258854,-71.1152254545816,"D",0
0,2020-02-22 12:49:05.359451,"Buckland","Alaska",629,65.5195386003748,-161.941545087718,"N",0
0,2020-03-12 11:37:06.194927,"Morehouse","Missouri",751,36.8632595887846,-89.6685950216103,"D",0
0,2020-07-22 13:40:33.998825,"Avenal","California",13441,35.9041574224631,-120.257828414369,"D",0
0,2020-02-22 07:17:27.144757,"Port Alsworth","Alaska",174,60.5770561447865,-153.910335728619,"N",0
0,2020-02-01 02:21:06.063038,NA,NA,NA,68.2353614506728,-158.146376760519,"D",0
0,2020-11-13 00:17:10.240303,"Battle Lake","Minnesota",794,46.3154519552653,-95.7573735214254,"N",0
0,2020-02-22 06:42:06.867013,"Las Palmas","Texas",48,27.0248133050429,-99.2075033374951,"N",0
0,2020-11-30 14:12:03.79304,"Hermantown","Minnesota",10192,46.8289052199035,-92.221566771856,"N",0
0,2020-01-22 11:33:41.437121,"Goodyear","Arizona",102891,33.2259730689218,-112.332242283367,"N",0
0,2020-12-09 11:19:59.296004,"Colony","Alabama",261,33.9568887635075,-86.8865282370774,"N",0
0,2020-12-25 01:56:05.714339,"Carlin","Nevada",2164,40.732304796579,-116.148832345639,"D",0
0,2020-02-07 02:59:39.494732,"Arctic Village","Alaska",177,67.9948800360792,-146.344803568747,"D",0
0,2020-03-11 13:25:24.620413,"Nikolai","Alaska",89,62.9266247790634,-152.633444968926,"D",0
0,2020-11-19 12:57:29.474859,"Rico","Colorado",392,37.7235615517941,-108.294423355218,"D",0
0,2020-06-01 12:06:47.860435,"Cheyenne Wells","Colorado",949,38.6577989949428,-102.54311896392,"D",0
0,2020-03-07 01:33:37.298784,"Curdsville","Kentucky",100,37.7075476497162,-87.4098808028323,"D",0
0,2020-01-28 04:15:44.368868,"Arcadia","Ohio",650,41.1369611563577,-83.4864118309037,"N",0
