"wildfire","datetime","city","state","population","latitude","longitude","computed_daynight_sza","brightness"
0,2020-07-23 19:50:16.282902,"Wagga Wagga","New South Wales",49686,-35.5105065143457,147.458243708866,"N",0
0,2020-03-13 20:55:22.79704,NA,NA,NA,-19.8508346727596,137.856111200924,"N",0
0,2020-03-20 09:17:29.27742,"Condobolin","New South Wales",2579,-32.872158442164,147.12610282656,"D",0
0,2020-03-04 20:42:18.95938,NA,NA,NA,-21.2225831447225,135.257103986273,"N",0
0,2020-05-20 08:59:31.358062,NA,NA,NA,-28.6128360201822,141.248127234016,"D",0
0,2020-06-28 09:00:49.014673,NA,NA,NA,-25.7828443908787,116.625716850048,"D",0
0,2020-12-14 11:46:21.436403,NA,NA,NA,-17.9313463788929,139.326438415677,"D",0
0,2020-04-02 18:06:40.473347,NA,NA,NA,-21.3484504303423,133.421705954231,"D",0
0,2020-07-03 10:33:26.388726,NA,NA,NA,-24.4329099236537,125.729606219866,"N",0
0,2020-05-31 19:35:24.852508,NA,NA,NA,-16.8699074758565,137.441424586315,"D",0
0,2020-03-10 20:03:49.687254,NA,NA,NA,-24.7005338935436,114.021129166052,"D",0
0,2020-08-07 08:39:55.340136,NA,NA,NA,-21.8539683596464,147.329780070912,"D",0
0,2020-05-20 20:35:01.179146,"Griffith","New South Wales",18196,-34.7105950755685,145.780983119685,"N",0
0,2020-01-18 10:10:39.585415,NA,NA,NA,-25.192969848292,114.635348304261,"N",0
0,2020-08-03 08:30:03.382197,"Armidale","New South Wales",21312,-30.6613365148354,151.728738731591,"N",0
0,2020-03-10 08:55:47.124021,NA,NA,NA,-11.9417847074444,133.246926954454,"D",0
0,2020-07-08 20:25:41.145555,NA,NA,NA,-21.3060982706198,119.298320129767,"D",0
0,2020-09-02 07:48:24.102841,NA,NA,NA,-22.8695539392798,117.637870507199,"N",0
0,2020-03-05 11:35:40.252539,NA,NA,NA,-15.7779553634514,134.138741838776,"D",0
0,2020-11-04 20:29:27.787137,NA,NA,NA,-31.4101341556006,131.480733720635,"D",0
0,2020-02-18 09:54:26.719591,NA,NA,NA,-21.6708356544189,144.112041824308,"N",0
0,2020-03-01 09:38:37.329979,"Mareeba","Queensland",8585,-16.1902497685656,144.376441570338,"N",0
0,2020-01-13 19:23:43.233655,NA,NA,NA,-24.0775924363743,144.627890635315,"N",0
0,2020-05-02 21:08:55.097367,NA,NA,NA,-27.2673456522533,128.231404424562,"N",0
0,2020-07-07 10:27:02.403658,NA,NA,NA,-29.3073756011764,143.823254612787,"N",0
0,2020-05-21 12:14:17.698315,NA,NA,NA,-30.9088582914692,123.874066867844,"D",0
0,2020-02-25 10:03:13.357498,NA,NA,NA,-28.8395042610773,134.732756842594,"N",0
0,2020-04-27 20:38:29.760386,NA,NA,NA,-26.6149847591303,127.527464426706,"N",0
0,2020-12-09 20:38:33.858118,NA,NA,NA,-16.9531082365132,138.505998199351,"N",0
0,2020-06-12 10:32:28.181324,NA,NA,NA,-22.5288631917922,127.762522190152,"N",0
0,2020-05-23 20:20:57.950161,NA,NA,NA,-25.2584092484329,145.469305563174,"N",0
0,2020-04-03 20:39:42.462601,"Whyalla","South Australia",21501,-33.0362460648465,136.920905225064,"D",0
0,2020-05-17 20:52:55.979972,"Proserpine","Queensland",3440,-20.2739375629785,147.559135192576,"D",0
0,2020-06-17 09:49:38.839575,NA,NA,NA,-17.4325145010139,132.250906756262,"N",0
0,2020-04-13 20:50:27.094391,NA,NA,NA,-20.782122164794,135.850426130093,"D",0
0,2020-12-16 20:51:20.78519,NA,NA,NA,-21.7246143760017,133.989158236819,"D",0
0,2020-04-25 20:48:28.219286,NA,NA,NA,-23.4179087733838,141.807497776672,"N",0
0,2020-12-05 18:26:22.200542,NA,NA,NA,-16.8658487792986,142.432813006544,"D",0
0,2020-01-27 10:15:58.866965,NA,NA,NA,-26.295431081074,133.990271042907,"D",0
0,2020-08-23 08:46:53.198541,"Queenstown","Tasmania",1772,-41.7823181411654,145.964580837476,"D",0
0,2020-05-04 20:35:59.352821,NA,NA,NA,-21.1301524032471,125.376144397416,"N",0
0,2020-08-22 20:39:07.557802,NA,NA,NA,-28.3300820993165,143.961379989479,"D",0
0,2020-08-17 09:10:13.816571,"Ballarat","Victoria",116201,-37.3722519036526,143.951624853412,"D",0
0,2020-04-16 20:22:49.042081,NA,NA,NA,-19.4385631095747,131.006959811645,"N",0
0,2020-08-21 18:52:25.504677,"Nambour","Queensland",11187,-26.5950853260302,152.439848124252,"N",0
0,2020-02-06 22:04:36.107394,NA,NA,NA,-32.2506434353912,143.870537678097,"N",0
0,2020-02-29 18:14:11.235767,NA,NA,NA,-22.0114124768781,143.435291324223,"N",0
0,2020-08-13 21:35:23.215043,NA,NA,NA,-25.4324514308101,147.748222839287,"N",0
0,2020-10-07 21:20:11.525969,NA,NA,NA,-15.5723899695946,132.886199295629,"D",0
0,2020-02-02 20:36:39.628908,"Bourke","New South Wales",1535,-28.968448841469,146.018332925341,"N",0
0,2020-12-24 22:55:58.049677,NA,NA,NA,-30.811053270299,123.556760827274,"D",0
0,2020-12-14 21:04:10.625938,NA,NA,NA,-28.214950554642,140.013200039756,"N",0
0,2020-12-13 20:22:42.003781,NA,NA,NA,-25.7244968328,132.097505516226,"D",0
0,2020-04-12 20:37:15.510784,NA,NA,NA,-26.3379633684026,120.788479884744,"D",0
0,2020-08-21 09:37:52.208486,NA,NA,NA,-32.4463082837126,124.86199009553,"N",0
0,2020-03-05 20:28:16.938599,NA,NA,NA,-25.8022922743108,116.989637946308,"D",0
0,2020-08-04 18:25:47.0052,"Roxby Downs","South Australia",3671,-31.1092771263457,135.473782108879,"N",0
0,2020-12-14 09:59:58.516374,NA,NA,NA,-27.1662937310022,116.41135468334,"D",0
0,2020-09-20 20:28:34.110272,NA,NA,NA,-26.7329855004363,119.001363588461,"N",0
0,2020-06-28 20:40:10.871051,"Swan Hill","Victoria",9864,-34.9886177439447,143.733342527938,"N",0
0,2020-02-25 20:04:52.044961,NA,NA,NA,-23.6795454215843,117.572632674126,"D",0
0,2020-05-19 17:56:58.203141,NA,NA,NA,-22.1281313899632,142.892807048665,"D",0
0,2020-11-21 21:01:10.973628,NA,NA,NA,-30.3130548791248,129.542972880815,"D",0
0,2020-08-17 09:22:18.163639,NA,NA,NA,-20.851378097306,128.720535520295,"D",0
0,2020-03-06 09:05:37.750119,NA,NA,NA,-27.0226212855469,146.384191245754,"D",0
0,2020-10-25 20:02:44.006981,"Cobar","New South Wales",3369,-31.8380128824477,145.996933181493,"N",0
0,2020-10-20 09:17:51.548617,NA,NA,NA,-28.8602287151418,117.23568759469,"N",0
0,2020-07-03 21:11:07.656604,"Mareeba","Queensland",8585,-16.5090119378822,144.727430850475,"D",0
0,2020-12-28 20:03:55.513772,NA,NA,NA,-20.4250386082187,144.382290064072,"N",0
0,2020-02-15 21:42:07.466991,"Walgett","New South Wales",1377,-29.2823619664846,148.002193051405,"N",0
0,2020-07-20 19:49:36.391826,"Boulder","Western Australia",4825,-30.8245851477965,120.718026263723,"D",0
0,2020-08-05 19:38:02.24341,NA,NA,NA,-18.7713077876626,139.834856289384,"N",0
0,2020-10-14 20:08:31.996015,NA,NA,NA,-20.9980311895284,132.707411479408,"D",0
0,2020-05-06 20:14:46.540888,NA,NA,NA,-16.3176489744691,142.310172234494,"D",0
0,2020-05-09 20:29:22.51526,NA,NA,NA,-27.310893917083,145.921405203301,"N",0
0,2020-06-03 09:38:56.683044,NA,NA,NA,-20.9588110430766,127.855663475247,"N",0
0,2020-04-04 20:19:00.842645,"Charters Towers","Queensland",8040,-20.9179018869575,144.952746244935,"N",0
0,2020-11-08 20:39:49.339838,NA,NA,NA,-27.6716848645418,121.406139053315,"N",0
0,2020-04-11 20:15:20.931895,NA,NA,NA,-22.7996762245192,130.671877939144,"N",0
0,2020-09-11 08:42:46.610338,NA,NA,NA,-21.0485900662934,137.857709661884,"N",0
0,2020-01-15 08:58:49.838856,NA,NA,NA,-18.6982569275953,133.216651120349,"D",0
0,2020-11-19 09:02:37.505376,NA,NA,NA,-25.2677779982256,127.860557688257,"D",0
0,2020-11-30 08:44:26.167715,NA,NA,NA,-21.0442715550328,130.065911186995,"N",0
0,2020-02-26 18:35:03.487464,NA,NA,NA,-28.6519488152126,129.99011296446,"N",0
0,2020-04-02 19:12:24.30828,"Casino","New South Wales",9968,-29.1237544628068,152.739815973048,"D",0
0,2020-05-07 21:50:17.029052,NA,NA,NA,-26.2091592020319,137.262226593678,"D",0
0,2020-08-16 19:07:58.586381,NA,NA,NA,-23.2239526798172,132.497738250163,"D",0
0,2020-08-06 08:55:07.702731,NA,NA,NA,-16.6737171912435,132.461276386193,"D",0
0,2020-07-03 09:09:50.484821,"Mackay","Queensland",72900,-21.9014617032923,149.124139526312,"N",0
0,2020-06-26 21:12:28.009255,NA,NA,NA,-25.4096332387815,134.309470358151,"D",0
0,2020-12-21 21:06:15.516604,NA,NA,NA,-25.541757798056,117.88729384958,"D",0
0,2020-11-28 09:24:29.988026,NA,NA,NA,-23.2735074225171,139.965028646042,"N",0
0,2020-06-15 20:35:03.208754,NA,NA,NA,-18.9307446642466,124.80759868885,"D",0
0,2020-10-05 20:18:16.851736,NA,NA,NA,-30.8171008281475,124.618114251018,"N",0
0,2020-07-02 08:58:23.950481,NA,NA,NA,-21.7815240268485,143.408526943069,"D",0
0,2020-03-23 18:21:13.560713,NA,NA,NA,-26.1381116912505,120.973527907286,"N",0
0,2020-03-29 20:04:30.594179,"West Wyalong","New South Wales",2698,-33.5811784940418,146.729920966434,"D",0
0,2020-02-21 20:30:20.456465,NA,NA,NA,-23.0380487283206,126.846448644538,"N",0
0,2020-01-18 09:55:06.787643,NA,NA,NA,-21.5287770244697,144.893997573244,"D",0
0,2020-05-15 20:27:05.092603,NA,NA,NA,-27.9190525654422,122.821133225974,"N",0
0,2020-07-27 09:03:01.9707,"Freeling","South Australia",2214,-34.3498708039806,137.598302687353,"N",0
0,2020-08-20 19:37:14.980141,"Esperance","Western Australia",2080,-33.7408901878933,121.356237490703,"N",0
0,2020-08-21 20:37:53.185564,NA,NA,NA,-30.9787635958697,140.418584773072,"D",0
0,2020-12-10 21:01:06.087018,NA,NA,NA,-28.4883054997673,130.628117941737,"D",0
0,2020-01-08 20:54:09.591801,NA,NA,NA,-33.8465334016931,118.115560734527,"D",0
0,2020-03-26 09:38:54.654403,NA,NA,NA,-29.1370116228574,143.899168525866,"N",0
0,2020-06-16 09:49:33.690979,"Glen Innes","New South Wales",5184,-29.6684369468085,152.163156424195,"N",0
0,2020-08-07 08:36:26.757018,NA,NA,NA,-16.1322688316329,133.968837184821,"D",0
0,2020-12-29 22:06:43.210955,"Narrabri","New South Wales",5499,-30.4472698824432,149.336691315384,"N",0
0,2020-05-23 19:04:31.173985,NA,NA,NA,-18.2609206163605,127.014619944851,"D",0
0,2020-06-14 10:08:27.128722,NA,NA,NA,-32.9737630815775,123.971297178122,"N",0
0,2020-08-18 20:01:11.236375,NA,NA,NA,-23.0308693581781,143.285627382391,"D",0
0,2020-06-12 09:38:09.049866,"Swan Hill","Victoria",9864,-34.9478502515515,143.209626881716,"D",0
0,2020-10-27 20:40:46.075505,NA,NA,NA,-28.7436244254642,140.272790361927,"D",0
0,2020-08-29 07:21:48.041629,NA,NA,NA,-27.0883265296281,144.561170940414,"N",0
0,2020-02-23 10:06:06.079965,NA,NA,NA,-31.2887425182348,132.462313844962,"N",0
0,2020-02-16 19:49:15.392985,"Ulverstone","Tasmania",6653,-41.4211561550795,146.032248378043,"N",0
0,2020-10-18 20:39:19.991559,"Willunga","South Australia",2300,-35.2749717690356,138.560486637717,"D",0
0,2020-06-30 20:53:47.91425,NA,NA,NA,-20.4679855769464,144.46289745756,"D",0
0,2020-11-16 09:54:58.083865,"Moree","New South Wales",7070,-28.2818502489726,150.300887471913,"D",0
0,2020-03-05 20:16:19.918497,NA,NA,NA,-28.2980584179595,135.871252039101,"D",0
0,2020-02-16 09:02:58.648056,NA,NA,NA,-27.6730134537313,132.070432167977,"D",0
0,2020-03-06 20:32:10.157394,"Bourke","New South Wales",1535,-29.1231766382673,146.32011777417,"N",0
0,2020-02-21 20:56:30.089674,"Walgett","New South Wales",1377,-30.421161589976,147.874839203398,"D",0
0,2020-02-14 09:52:26.84335,NA,NA,NA,-27.5705881939569,148.312131371862,"N",0
0,2020-04-03 21:17:50.256153,NA,NA,NA,-22.5954847975985,116.931416359274,"N",0
0,2020-09-27 20:36:45.430145,NA,NA,NA,-20.2381886685966,134.07988430501,"D",0
0,2020-11-10 20:10:45.056787,"Tatura","Victoria",4259,-36.5335708951888,145.200051488382,"D",0
0,2020-05-18 20:39:52.420432,NA,NA,NA,-26.463946001937,124.276728194614,"N",0
0,2020-05-29 09:02:31.397837,NA,NA,NA,-28.7060268391371,128.724360427085,"D",0
0,2020-11-28 09:50:16.838492,NA,NA,NA,-24.3194974751956,142.883549229256,"N",0
0,2020-02-14 20:39:37.061888,"Whyalla","South Australia",21501,-33.1091953449232,137.112687578149,"D",0
0,2020-04-30 10:33:22.943268,NA,NA,NA,-20.339778151721,123.744951059691,"N",0
0,2020-04-05 20:49:06.394445,NA,NA,NA,-26.2301620445928,121.699518957434,"N",0
0,2020-12-27 19:04:50.800725,"Renmark","South Australia",4634,-32.8236117143873,141.148542779002,"D",0
0,2020-09-04 20:35:01.585447,"Condobolin","New South Wales",2579,-33.0885003399107,147.625441957193,"N",0
0,2020-07-13 09:27:00.128061,NA,NA,NA,-21.9412213901969,138.12420319975,"N",0
0,2020-09-01 08:50:12.673903,NA,NA,NA,-25.5590463439535,126.008733715899,"N",0
0,2020-04-03 21:40:45.776266,NA,NA,NA,-27.3228672969842,145.62441239337,"N",0
0,2020-03-05 20:43:33.567023,"Bourke","New South Wales",1535,-29.7585731386286,145.843386717087,"D",0
0,2020-01-18 21:33:07.944409,NA,NA,NA,-28.4656882856026,146.951363355088,"N",0
0,2020-07-19 21:35:59.93067,NA,NA,NA,-17.0131956411156,129.081025409808,"D",0
0,2020-01-09 21:36:05.719505,"Loxton","South Australia",3947,-35.4003792544376,141.10531911138,"D",0
0,2020-08-16 19:50:36.668462,NA,NA,NA,-18.3259094424871,129.817249551305,"N",0
0,2020-05-26 08:12:09.542058,"Roxby Downs","South Australia",3671,-31.3425305065974,135.432128735957,"D",0
0,2020-02-12 21:20:08.593725,NA,NA,NA,-20.90487009796,138.796050475871,"D",0
0,2020-05-31 19:51:21.4997,NA,NA,NA,-27.1468234975172,143.112507400563,"D",0
0,2020-05-02 21:08:15.328716,NA,NA,NA,-16.5788233540795,131.112637892086,"D",0
0,2020-07-23 10:13:33.215996,NA,NA,NA,-27.0809041122532,121.91719064553,"D",0
0,2020-10-18 20:12:19.503617,"Whyalla","South Australia",21501,-33.1730690028099,138.695009074975,"D",0
0,2020-03-15 19:58:54.419388,NA,NA,NA,-23.7077816503577,132.863206064644,"D",0
0,2020-05-29 19:50:11.83643,NA,NA,NA,-23.9903985607372,126.587506923777,"N",0
0,2020-10-16 09:03:35.577151,NA,NA,NA,-17.9242383138245,140.168920654606,"N",0
0,2020-06-27 20:31:14.914685,"Loxton","South Australia",3947,-34.5971955431213,141.280223196698,"N",0
0,2020-08-26 19:28:02.053792,"Cobar","New South Wales",3369,-31.5649882887927,145.252791295696,"D",0
0,2020-02-11 08:52:15.019702,NA,NA,NA,-29.4269981002739,142.909654265169,"D",0
0,2020-01-26 08:48:05.55645,NA,NA,NA,-22.5922549460463,139.405409964919,"D",0
0,2020-12-23 07:34:38.168676,"Seven Mile Beach","Tasmania",1286,-42.4809993386397,147.459002183977,"D",0
0,2020-03-16 09:37:40.827082,NA,NA,NA,-20.087851676144,132.446899632551,"N",0
0,2020-08-28 18:57:59.081451,NA,NA,NA,-29.3265067838638,125.246973427607,"N",0
0,2020-12-21 10:09:04.876766,NA,NA,NA,-32.2819225629391,125.189562320696,"D",0
0,2020-08-07 20:08:09.44952,NA,NA,NA,-26.2667226310784,126.708508413931,"D",0
0,2020-02-28 19:18:13.87706,NA,NA,NA,-31.1579233323544,134.945424031837,"D",0
0,2020-12-14 11:38:22.439697,NA,NA,NA,-28.5290619933884,120.890628555891,"N",0
0,2020-09-19 09:33:37.151654,NA,NA,NA,-17.7426282885061,123.341866592719,"D",0
0,2020-01-11 20:27:11.366994,NA,NA,NA,-24.0195740108001,118.609132507487,"N",0
0,2020-07-30 20:16:56.358069,"Boulder","Western Australia",4825,-31.5076514226794,121.31856581706,"D",0
0,2020-07-12 21:24:56.096065,NA,NA,NA,-24.100170679636,114.248728256817,"D",0
0,2020-12-28 20:17:03.935008,"Mudgee","New South Wales",9830,-31.8369879732914,149.789497266374,"N",0
0,2020-01-22 08:44:02.828475,NA,NA,NA,-18.8683767783724,124.829162999709,"N",0
0,2020-11-26 20:47:46.260952,NA,NA,NA,-29.0645974782887,122.080813652337,"N",0
0,2020-08-24 09:28:40.513288,NA,NA,NA,-30.6876723155661,130.572982306995,"N",0
0,2020-09-04 08:43:23.604419,"Millicent","South Australia",4760,-36.6128307329337,140.301655550723,"N",0
0,2020-04-30 20:47:41.619514,"Esperance","Western Australia",2080,-32.9844012932627,120.839946018882,"D",0
0,2020-02-02 18:48:31.394781,NA,NA,NA,-29.9283163967775,119.949100599025,"N",0
0,2020-04-23 09:47:29.172611,NA,NA,NA,-28.0247279858549,148.017421930394,"D",0
0,2020-04-05 21:07:48.229404,NA,NA,NA,-32.4970095420774,117.961970545446,"D",0
0,2020-09-09 08:49:31.949254,NA,NA,NA,-26.301803919026,118.072821466612,"D",0
0,2020-10-15 08:58:16.30329,NA,NA,NA,-27.3588665656886,134.212360730973,"D",0
0,2020-06-17 10:31:14.804288,NA,NA,NA,-22.9854764878362,130.688499460266,"D",0
0,2020-12-24 22:19:06.87294,NA,NA,NA,-23.1058917862,124.270177342848,"D",0
0,2020-01-03 09:42:47.336359,"Drummond Cove","Western Australia",1477,-27.7681584789868,114.135815784674,"D",0
0,2020-10-30 20:25:49.100726,NA,NA,NA,-32.0134368854451,134.459105656013,"D",0
0,2020-06-10 20:11:04.104385,NA,NA,NA,-17.5199806091038,142.397260836869,"N",0
0,2020-03-14 08:14:03.004915,"Port Augusta","South Australia",6562,-32.7371390581119,139.005796176797,"D",0
0,2020-02-09 19:56:47.052129,NA,NA,NA,-32.093424890153,117.689918653478,"D",0
0,2020-09-01 19:57:26.545182,NA,NA,NA,-24.5120841234904,134.242101434257,"D",0
0,2020-03-12 18:43:54.605747,NA,NA,NA,-24.8075136551635,136.90666373878,"N",0
0,2020-10-04 20:56:23.969378,"Port Augusta","South Australia",6562,-31.5743009920293,138.321426783258,"D",0
0,2020-08-17 19:00:35.76753,NA,NA,NA,-18.4510262805252,122.358833428507,"N",0
0,2020-09-11 20:45:24.224261,NA,NA,NA,-28.2937941981109,118.464865743561,"N",0
0,2020-10-30 20:47:42.775656,NA,NA,NA,-18.3761782372074,135.295958277488,"D",0
0,2020-04-16 21:32:13.421626,NA,NA,NA,-31.9263374797346,133.324847650264,"D",0
0,2020-08-31 20:58:34.950348,"Boulder","Western Australia",4825,-30.0773670761273,120.636512838396,"D",0
0,2020-06-22 20:26:40.937637,NA,NA,NA,-21.9051754561268,119.297932480738,"D",0
0,2020-08-18 08:08:01.550573,NA,NA,NA,-22.5895422354157,131.709103238671,"D",0
0,2020-08-17 16:37:30.189465,NA,NA,NA,-29.6196543843807,140.823140985622,"D",0
0,2020-06-14 09:23:34.101,NA,NA,NA,-21.9589607758687,141.116364415728,"N",0
0,2020-03-11 21:31:31.521799,NA,NA,NA,-28.1950911732525,146.026852352265,"D",0
0,2020-03-05 19:33:34.715429,NA,NA,NA,-30.7410266207467,134.658094393779,"D",0
0,2020-06-23 09:03:10.423615,NA,NA,NA,-24.415260594813,115.202000260442,"D",0
0,2020-06-21 10:09:08.693545,NA,NA,NA,-20.1683985648158,130.675138921272,"N",0
0,2020-04-23 10:04:18.52099,NA,NA,NA,-26.0550200809233,127.041920009474,"D",0
0,2020-08-28 06:55:33.458447,NA,NA,NA,-21.8309276341319,136.945387268114,"N",0
0,2020-11-21 20:55:44.173302,NA,NA,NA,-17.0465600239867,133.732736782711,"N",0
0,2020-11-18 09:36:44.539832,NA,NA,NA,-21.216758236119,125.591433437308,"N",0
0,2020-09-02 07:00:17.241564,NA,NA,NA,-29.0313070317241,133.135752097892,"N",0
0,2020-11-03 20:48:57.461586,NA,NA,NA,-27.8664356494199,127.248043156684,"D",0
0,2020-03-01 20:45:49.722624,NA,NA,NA,-29.0128412075336,127.128491465469,"N",0
0,2020-02-21 19:47:13.132728,NA,NA,NA,-23.7107883306031,135.58633477041,"D",0
0,2020-03-07 20:05:45.060173,NA,NA,NA,-18.8706183847716,130.935240704116,"N",0
0,2020-09-30 20:47:54.55015,NA,NA,NA,-25.0376728833335,131.921508079865,"D",0
0,2020-06-14 20:41:00.472775,NA,NA,NA,-21.5737845602425,121.782378415215,"D",0
0,2020-11-03 20:16:04.227325,NA,NA,NA,-18.1696582143681,131.823241397377,"N",0
0,2020-10-20 19:57:14.452397,NA,NA,NA,-23.653276712125,145.717970111968,"D",0
0,2020-12-14 20:26:31.500242,"Red Cliffs","Victoria",3070,-34.3723123717427,141.611420720081,"D",0
0,2020-05-11 09:39:03.412264,NA,NA,NA,-23.1273929222289,135.98900922957,"D",0
0,2020-12-21 18:37:41.887626,NA,NA,NA,-31.3087947154171,132.221739035429,"N",0
0,2020-04-11 09:24:04.480229,NA,NA,NA,-18.4113867376135,136.129693679969,"N",0
0,2020-04-25 21:10:30.802807,"Boulder","Western Australia",4825,-30.9528486865178,121.570102809098,"D",0
0,2020-03-07 09:28:47.3642,NA,NA,NA,-21.8021950120533,141.270674769312,"N",0
0,2020-12-10 08:31:53.820799,NA,NA,NA,-27.3414742122054,142.217140073748,"D",0
0,2020-07-20 19:53:35.901213,NA,NA,NA,-27.2087182991095,139.757112787163,"D",0
0,2020-08-25 09:12:13.041938,NA,NA,NA,-26.9386630227017,121.566394276635,"N",0
0,2020-05-06 20:05:05.187354,"Inverell","New South Wales",9654,-29.9330928748476,150.432577415743,"D",0
0,2020-02-27 20:35:33.9291,NA,NA,NA,-23.5219066951038,127.452876304217,"D",0
0,2020-12-30 09:56:30.868184,NA,NA,NA,-20.9555630434911,143.738419582776,"D",0
0,2020-07-09 10:01:20.046192,NA,NA,NA,-20.9548238319463,133.752751555913,"D",0
0,2020-01-29 10:10:30.527397,NA,NA,NA,-28.8108427768342,130.333974139073,"N",0
0,2020-12-25 08:40:06.61964,NA,NA,NA,-16.0129171747312,134.688309249385,"N",0
0,2020-12-01 20:30:00.094774,NA,NA,NA,-19.1023411141303,130.734018401678,"D",0
0,2020-02-22 21:48:29.779857,NA,NA,NA,-17.8201905076338,134.930997830346,"N",0
0,2020-06-10 09:45:42.668778,NA,NA,NA,-21.1823065549241,118.095749859937,"D",0
0,2020-09-14 20:46:40.110159,NA,NA,NA,-23.1688265609297,139.99101645524,"D",0
0,2020-09-02 20:14:36.534718,NA,NA,NA,-26.6741999196197,141.175531478604,"N",0
0,2020-07-18 20:39:02.990783,"Red Cliffs","Victoria",3070,-33.1269294211286,143.14080974189,"D",0
0,2020-08-28 18:37:07.347335,NA,NA,NA,-22.4764108617357,115.405242562302,"N",0
0,2020-09-18 09:44:25.978888,NA,NA,NA,-23.0037174343607,115.347207741826,"N",0
0,2020-01-27 09:02:30.189023,NA,NA,NA,-24.0684985593208,131.737444611858,"N",0
0,2020-03-24 18:55:48.304939,NA,NA,NA,-21.104035010554,117.276786803255,"D",0
0,2020-09-06 19:55:43.05108,NA,NA,NA,-16.0728094054952,136.522693286735,"N",0
0,2020-06-18 09:50:43.265972,"Esperance","Western Australia",2080,-33.089157376812,123.413034327228,"N",0
0,2020-10-09 20:03:34.198972,NA,NA,NA,-20.0218213945461,136.367758601371,"D",0
0,2020-03-05 22:32:52.834464,NA,NA,NA,-27.6372076446439,116.424299350845,"D",0
0,2020-07-04 19:33:03.418106,"Mareeba","Queensland",8585,-17.6900250642321,145.166408460904,"D",0
0,2020-02-01 19:44:26.336757,NA,NA,NA,-27.6449661625912,120.258533228818,"D",0
0,2020-06-17 10:01:49.505783,"Maffra","Victoria",4548,-37.8152365381176,146.695670411388,"D",0
0,2020-08-30 07:00:26.358766,NA,NA,NA,-18.5543120926698,135.431470992456,"N",0
0,2020-03-01 09:00:49.773859,NA,NA,NA,-26.2078124068598,118.552078045176,"D",0
0,2020-11-21 19:49:35.451696,NA,NA,NA,-26.5766952631073,117.382717321568,"D",0
0,2020-11-09 08:38:54.030371,NA,NA,NA,-25.935264359127,143.389126975513,"N",0
0,2020-02-25 16:32:05.645817,NA,NA,NA,-29.2108037444913,121.597040290508,"D",0
0,2020-10-21 20:23:07.290087,NA,NA,NA,-21.9145363200173,141.147512720081,"N",0
0,2020-08-17 08:20:30.748409,NA,NA,NA,-30.224723021651,134.180235449904,"N",0
0,2020-12-12 19:47:43.998646,"Wynyard","Tasmania",5387,-41.4581212287011,145.402027226541,"N",0
0,2020-05-04 20:47:17.133932,NA,NA,NA,-15.5248711479436,132.894856949851,"N",0
0,2020-10-11 09:55:39.105281,NA,NA,NA,-24.7083211626708,117.901040014354,"N",0
0,2020-09-04 20:58:10.133728,NA,NA,NA,-27.0269791729032,123.326220043797,"N",0
0,2020-03-06 21:08:03.409906,NA,NA,NA,-27.7681096821086,136.032415055237,"D",0
0,2020-07-16 20:30:18.709888,NA,NA,NA,-19.4955120901569,129.805151941656,"N",0
0,2020-03-21 20:51:05.286896,NA,NA,NA,-29.007212780961,135.901084865817,"N",0
0,2020-03-24 20:10:58.118549,"Moree","New South Wales",7070,-28.8373362668228,148.790514749562,"D",0
0,2020-12-13 19:50:23.175363,NA,NA,NA,-16.8338914359811,131.589227986736,"D",0
0,2020-05-27 21:23:57.469227,NA,NA,NA,-26.4543912907502,132.868983838306,"N",0
0,2020-10-31 20:25:19.997964,NA,NA,NA,-26.5484863874191,120.695577174513,"D",0
0,2020-05-14 20:26:25.663224,NA,NA,NA,-18.6266858261578,133.082613120266,"D",0
0,2020-08-26 07:58:30.187351,NA,NA,NA,-15.1040945107431,128.196507928304,"D",0
0,2020-02-02 09:49:33.095923,NA,NA,NA,-20.9028164123636,119.137146622707,"D",0
0,2020-01-21 19:24:16.23476,NA,NA,NA,-30.3250126614957,128.364008455762,"D",0
0,2020-02-21 21:04:17.32351,NA,NA,NA,-20.7959313957403,137.258304289893,"D",0
0,2020-08-18 07:10:19.507774,NA,NA,NA,-29.2700108975582,139.442631905741,"D",0
0,2020-09-20 20:41:41.082299,NA,NA,NA,-31.1406414537005,139.047456706028,"D",0
0,2020-05-08 19:58:53.798184,"Port Augusta","South Australia",6562,-31.8346425937842,137.038729566817,"D",0
0,2020-04-22 20:50:04.870188,NA,NA,NA,-24.5460773055903,146.203171822543,"D",0
0,2020-09-14 20:39:17.078851,NA,NA,NA,-30.0863020243414,141.77476933301,"N",0
0,2020-08-18 19:55:59.244464,"Griffith","New South Wales",18196,-33.8587018315294,145.857610331332,"N",0
0,2020-10-31 19:45:54.513563,"Gladstone","Queensland",34703,-24.8251529569401,149.877420196992,"N",0
0,2020-04-16 19:53:28.481092,"West Wyalong","New South Wales",2698,-34.0583859615756,147.223077514221,"D",0
0,2020-03-15 20:24:04.392264,"Red Cliffs","Victoria",3070,-34.7806569901436,141.900387064139,"N",0
0,2020-06-13 09:30:36.505865,NA,NA,NA,-29.3930882910411,118.157330350639,"D",0
0,2020-03-27 20:31:47.363571,NA,NA,NA,-25.481868248844,137.733967754899,"N",0
0,2020-08-31 10:08:31.040056,"Boulder","Western Australia",4825,-31.6747753199176,120.337546029874,"N",0
